Network_name;ACCESS1;bcc-csm1-1;BNU-ESM;CanESM2;CCSM4;CESM1-BGC;CESM1-CAM5;CMCC-CM;CMCC-CMS;CNRM-CM5;CSIRO-Mk3-6-0;FGOALS-g2;FIO-ESM;GFDL-CM3;GFDL-ESM2G;GFDL-ESM2M;GISS-E2-H;GISS-E2-H-CC;GISS-E2-R;GISS-E2-R-CC;HadGEM2-AO;HadGEM2-CC;inmcm4;IPSL-CM5A-LR;IPSL-CM5A-MR;MIROC-ESM;MIROC-ESM-CHEM;MIROC5;MPI-ESM-LR;MPI-ESM-MR;MRI-CGCM3;NorESM1-M
35_walther&brieschke.csv;0.063157895;0.009947368;0.011421053;0.037631579;0.008263158;0.033789474;0.680052632;0.141526316;0.087684211;0.028;0.042526316;0.009105263;0.042578947;0.074315789;0.042105263;0.059736842;0.044105263;0.038842105;0.026631579;0.015684211;0.073421053;0.049894737;0.008578947;0.011421053;0.032368421;0.040578947;0.046368421;0.108736842;0.071947368;0.115473684;0.033578947;0.049368421
36_Boris_shrub.csv;0;0;0;0;0;0;0.399833333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37_Boris_forest.csv;0;0;0;0;0;0;0.3625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38_Boris_cattle.csv;0;0;0;0;0;0;0.366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39_Cotton.csv;0.117466667;0.290266667;0.017933333;0;0.115933333;0.4476;0.673;0.1412;0.093333333;0.001066667;0;0.268533333;0.1744;0;0.088066667;0;0.177666667;0;0;0;0.153333333;0.086133333;0.135866667;0;0.621266667;0.1098;0.211466667;0.348666667;0;0;0;0.425466667
40_casas.csv;0.01;0.192;0.0452;0.0088;0.0032;0.1288;0.0508;0.0176;0.1464;0.012;0.0246;0;0.0018;0.0096;0.0034;0.0082;0.0162;0.027;0.0096;0.005;0.1574;0.0396;0.0026;0.0182;0.0324;0.0024;0.0094;0;0.0548;0.5124;0.3154;0
41_cerqueira.csv;0;0;0.022625;0.027875;0.00475;0.00075;0.037375;0;0.0395;0.004125;0.004;0;0;0.01925;0.016625;0.002875;0.008375;0.02775;0.085375;0.067625;0.024125;0;0;0.004875;0;0.0265;0.0395;0.006;0.020125;0.0245;0.00925;0.003
42_watts-tambo.csv;0.2295;0.48975;0.291125;0.198;0.197875;0.34775;0.29525;0.522625;0.345375;0.472;0.159;0.186;0.512375;0.016875;0.01975;0.09325;0.48;0.222875;0.076375;0.153375;0.336125;0.145125;0.166875;0.29075;0.413375;0.106875;0.208875;0.508375;0.28325;0.31775;0.412375;0.370875
43_machado07.csv;0.111714286;0.012714286;0.156;0.172571429;0.040285714;0.037142857;0.328142857;0.101714286;0.234428571;0.088714286;0.047714286;0.022142857;0.049285714;0.118857143;0.337285714;0.246;0.021142857;0.051571429;0.083285714;0.095428571;0.089428571;0.109;0.055428571;0.401857143;0.039571429;0.144285714;0.173;0.083857143;0.125428571;0.239571429;0.048142857;0.044428571
44_machado09caatinga.csv;0;0;0.034714286;0.023857143;0.010571429;0.004428571;0.032857143;0;0.038;0.003857143;0.001285714;0;0;0.029285714;0.037571429;0.009571429;0.015;0.050857143;0.118571429;0.147;0.008857143;0;0;0.034285714;0;0.044857143;0.075857143;0.000142857;0.020285714;0.009285714;0.037571429;0.008
45_machado09savannah.csv;0;0;0.016625;0.003375;0.0045;0;0.02975;0;0.0055;0;0;0;0;0.011875;0.013875;0.003;0.02125;0.0595;0.137;0.16275;0;0;0;0.02575;0;0.0175;0.0485;0;0.002875;0.000625;0.033;0
46_watts_chicon.csv;0.047;0.032333333;0.030333333;0.043166667;0.0275;0.047;0.04;0.087333333;0.0325;0.036;0.017333333;0.015;0.034833333;0.074333333;0.017666667;0.0205;0.032666667;0.025666667;0.022166667;0.013333333;0.027833333;0.023833333;0.01;0.030666667;0.041833333;0.024666667;0.037;0.058666667;0.023;0.038833333;0.023833333;0.022833333
47_coelho.csv;0.115153846;0;0;0;0.000384615;0;0.079846154;0.044;0;0.007923077;0.017076923;0.019461538;0.070461538;0;0.099692308;0.045076923;0.007384615;0;0.012846154;0.038230769;0.016230769;0.137076923;0.021846154;0.230153846;0.034538462;0;0.002384615;0.031846154;0;0.005846154;0;0
48_stefan_tun.csv;0.398666667;0.225666667;0.217;0.016666667;0.128333333;0.170666667;0;0.389;0.536666667;0.304333333;0.063333333;0.153;0.261;0;0.063666667;0.176333333;0.603;0.301666667;0.61;0.363666667;0.449666667;0.284666667;0;0;0.119666667;0.048666667;0.099666667;0.284;0.331333333;0.535333333;0.469666667;0.060666667
49_stefan_bv.csv;0;0;0.002166667;0;0;0.018166667;0.151333333;0.020833333;0;0.001666667;0;0.001666667;0.0165;0.356166667;0.3585;0.157666667;0.103833333;0.110666667;0.128;0.1155;0;0;0.021166667;0.0615;0.002666667;0.020666667;0.005166667;0;0.0215;0.038166667;0;0.016
50_maruyama_pescan.csv;0.109555556;0.094888889;0.219222222;0.067555556;0.143555556;0.189111111;0.219444444;0.244333333;0.215222222;0.150333333;0.095888889;0.135;0.124111111;0.658444444;0.705444444;0.690222222;0.064777778;0.120444444;0.008222222;0.137;0.135666667;0.281222222;0.094222222;0.248111111;0.274555556;0.197888889;0.465666667;0.175222222;0.237444444;0.388333333;0.020666667;0.081888889
51_maruyama_ccpiu.csv;0.1515;0.143875;0.159875;0.06425;0.108875;0.149;0.233625;0.284375;0.210375;0.1555;0.133375;0.127;0.158625;0.57375;0.706375;0.6415;0.084375;0.115125;0.008125;0.08275;0.128375;0.26225;0.11625;0.228875;0.327;0.160125;0.3935;0.172;0.238875;0.378875;0.038625;0.167
52_maruyama_panga.csv;0.145625;0.130875;0.125875;0.05725;0.0885;0.127375;0.258125;0.26775;0.180875;0.125625;0.11225;0.10725;0.140375;0.57325;0.6915;0.638625;0.072625;0.093625;0.007125;0.06925;0.1025;0.22025;0.099;0.193375;0.2995;0.150625;0.3745;0.152625;0.20875;0.34025;0.03125;0.135125
53_rodrigues_rupestre.csv;0.1735;0.150333333;0.2175;0.14;0.0365;0.181666667;0.433;0.195333333;0.185666667;0.1105;0.2025;0.050166667;0.195333333;0.336333333;0.648166667;0.5045;0.200333333;0.157833333;0.1025;0.194166667;0.197666667;0.280833333;0.0715;0.288333333;0.234666667;0.1625;0.153166667;0.176666667;0.183833333;0.277166667;0.044333333;0.0955
54_araujo_pantanal.csv;0.093;0.172;0.07875;0.03725;0.1455;0.19125;0.627;0.2945;0.18975;0.1375;0.12675;0.10325;0.09375;0.5325;0.4475;0.607;0.236;0.0895;0.0395;0.002;0.16475;0.1335;0.0965;0.08325;0.111;0.1945;0.3075;0.092;0.264;0.301;0.0705;0.14575
55_vasconcelos.csv;0.131166667;0.095666667;0.243166667;0.164166667;0.052333333;0.173666667;0.394833333;0.162;0.185833333;0.1265;0.179166667;0.089166667;0.226666667;0.3975;0.756833333;0.5755;0.223;0.147333333;0.001;0.028333333;0.175;0.295166667;0.0655;0.240833333;0.311333333;0.206333333;0.2255;0.110166667;0.182;0.282333333;0.0815;0.040833333
